@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute outputs-1 numeric
@attribute outputs-2 numeric
@attribute outputs-3 numeric
@attribute outputs-4 numeric
@attribute outputs-5 numeric
@attribute outputs-6 numeric

@data
2483,'2021/06/24 19:20:12:666',102,134,87,67,0.48,0.09,0.3,0.88,0.04,0.48
2484,'2021/06/24 19:20:13:839',103,136,89,66,0.48,0.09,0.3,0.88,0.04,0.48
2485,'2021/06/24 19:20:13:892',103,136,90,64,0.48,0.09,0.3,0.88,0.04,0.48
2486,'2021/06/24 19:20:13:943',103,135,89,65,0.48,0.09,0.3,0.88,0.04,0.48
2487,'2021/06/24 19:20:13:996',103,136,90,64,0.48,0.09,0.3,0.88,0.04,0.48
2488,'2021/06/24 19:20:14:048',103,135,90,64,0.48,0.09,0.3,0.88,0.04,0.48
2489,'2021/06/24 19:20:14:101',103,134,90,66,0.48,0.09,0.3,0.88,0.04,0.48
2490,'2021/06/24 19:20:14:152',103,135,89,65,0.48,0.09,0.3,0.88,0.04,0.48
2491,'2021/06/24 19:20:14:202',103,135,90,63,0.48,0.09,0.3,0.88,0.04,0.48
2492,'2021/06/24 19:20:14:257',103,135,90,64,0.48,0.09,0.3,0.88,0.04,0.48
2493,'2021/06/24 19:20:14:307',103,135,90,64,0.48,0.09,0.3,0.88,0.04,0.48
2494,'2021/06/24 19:20:14:358',103,134,89,66,0.48,0.09,0.3,0.88,0.04,0.48
2495,'2021/06/24 19:20:14:412',103,133,89,66,0.48,0.09,0.3,0.88,0.04,0.48
2496,'2021/06/24 19:20:14:462',103,134,89,65,0.48,0.09,0.3,0.88,0.04,0.48
2497,'2021/06/24 19:20:14:521',103,134,90,65,0.48,0.09,0.3,0.88,0.04,0.48
2498,'2021/06/24 19:20:14:571',103,134,90,64,0.48,0.09,0.3,0.88,0.04,0.48
2499,'2021/06/24 19:20:14:622',103,133,90,66,0.48,0.09,0.3,0.88,0.04,0.48
2500,'2021/06/24 19:20:14:674',103,132,89,68,0.48,0.09,0.3,0.88,0.04,0.48
2501,'2021/06/24 19:20:14:725',103,133,90,66,0.48,0.09,0.3,0.88,0.04,0.48
2502,'2021/06/24 19:20:14:775',103,132,89,67,0.48,0.09,0.3,0.88,0.04,0.48
2503,'2021/06/24 19:20:14:825',103,132,89,67,0.48,0.09,0.3,0.88,0.04,0.48
2504,'2021/06/24 19:20:15:764',104,129,91,69,0.48,0.09,0.3,0.88,0.04,0.48
2505,'2021/06/24 19:20:15:818',104,129,90,69,0.48,0.09,0.3,0.88,0.04,0.48
2506,'2021/06/24 19:20:15:870',104,129,91,68,0.48,0.09,0.3,0.88,0.04,0.48
2507,'2021/06/24 19:20:15:921',104,129,91,68,0.48,0.09,0.3,0.88,0.04,0.48
2508,'2021/06/24 19:20:15:973',104,129,91,68,0.48,0.09,0.3,0.88,0.04,0.48
2509,'2021/06/24 19:20:16:024',104,129,91,69,0.48,0.09,0.3,0.88,0.04,0.48
2510,'2021/06/24 19:20:16:076',104,129,91,68,0.48,0.09,0.3,0.88,0.04,0.48
2511,'2021/06/24 19:20:16:126',104,129,91,68,0.48,0.09,0.3,0.88,0.04,0.48
2512,'2021/06/24 19:20:16:179',104,129,91,68,0.48,0.09,0.3,0.88,0.04,0.48
2513,'2021/06/24 19:20:16:238',104,129,91,68,0.48,0.09,0.3,0.88,0.04,0.48
2514,'2021/06/24 19:20:16:288',104,129,91,68,0.48,0.09,0.3,0.88,0.04,0.48
2515,'2021/06/24 19:20:16:338',104,128,91,70,0.48,0.09,0.3,0.88,0.04,0.48
2516,'2021/06/24 19:20:16:390',104,128,91,69,0.48,0.09,0.3,0.88,0.04,0.48
2517,'2021/06/24 19:20:16:447',104,128,91,68,0.48,0.09,0.3,0.88,0.04,0.48
2518,'2021/06/24 19:20:16:500',104,130,92,66,0.48,0.09,0.3,0.88,0.04,0.48
2519,'2021/06/24 19:20:16:557',104,129,92,67,0.48,0.09,0.3,0.88,0.04,0.48
2520,'2021/06/24 19:20:16:608',104,130,92,66,0.48,0.09,0.3,0.88,0.04,0.48
2521,'2021/06/24 19:20:16:664',104,129,92,67,0.48,0.09,0.3,0.88,0.04,0.48
2522,'2021/06/24 19:20:16:715',104,129,92,67,0.48,0.09,0.3,0.88,0.04,0.48
2523,'2021/06/24 19:20:16:765',104,129,92,67,0.48,0.09,0.3,0.88,0.04,0.48
2524,'2021/06/24 19:20:17:737',105,125,91,69,0.48,0.09,0.3,0.88,0.04,0.48
2525,'2021/06/24 19:20:17:788',105,125,90,69,0.48,0.09,0.3,0.88,0.04,0.48
2526,'2021/06/24 19:20:17:846',105,125,91,68,0.48,0.09,0.3,0.88,0.04,0.48
2527,'2021/06/24 19:20:17:896',105,125,91,67,0.48,0.09,0.3,0.88,0.04,0.48
2528,'2021/06/24 19:20:17:947',105,124,91,68,0.48,0.09,0.3,0.88,0.04,0.48
2529,'2021/06/24 19:20:17:997',105,125,91,67,0.48,0.09,0.3,0.88,0.04,0.48
2530,'2021/06/24 19:20:18:049',105,125,91,68,0.48,0.09,0.3,0.88,0.04,0.48
2531,'2021/06/24 19:20:18:101',105,124,91,68,0.48,0.09,0.3,0.88,0.04,0.48
2532,'2021/06/24 19:20:18:151',105,124,91,68,0.48,0.09,0.3,0.88,0.04,0.48
2533,'2021/06/24 19:20:18:201',105,125,91,67,0.48,0.09,0.3,0.88,0.04,0.48
2534,'2021/06/24 19:20:18:253',105,124,90,69,0.48,0.09,0.3,0.88,0.04,0.48
2535,'2021/06/24 19:20:18:305',105,124,92,67,0.48,0.09,0.3,0.88,0.04,0.48
2536,'2021/06/24 19:20:18:355',105,125,91,67,0.48,0.09,0.3,0.88,0.04,0.48
2537,'2021/06/24 19:20:18:405',105,124,91,68,0.48,0.09,0.3,0.88,0.04,0.48
2538,'2021/06/24 19:20:18:457',105,124,91,68,0.48,0.09,0.3,0.88,0.04,0.48
2539,'2021/06/24 19:20:18:509',105,124,91,67,0.48,0.09,0.3,0.88,0.04,0.48
2540,'2021/06/24 19:20:18:558',105,123,91,69,0.48,0.09,0.3,0.88,0.04,0.48
2541,'2021/06/24 19:20:18:609',105,124,91,68,0.48,0.09,0.3,0.88,0.04,0.48
2542,'2021/06/24 19:20:18:661',105,123,91,68,0.48,0.09,0.3,0.88,0.04,0.48
2543,'2021/06/24 19:20:19:637',106,126,88,67,0.48,0.09,0.3,0.88,0.04,0.48
2544,'2021/06/24 19:20:19:688',106,128,90,63,0.48,0.09,0.3,0.88,0.04,0.48
2545,'2021/06/24 19:20:19:738',106,127,89,66,0.48,0.09,0.3,0.88,0.04,0.48
2546,'2021/06/24 19:20:19:788',106,126,89,66,0.48,0.09,0.3,0.88,0.04,0.48
2547,'2021/06/24 19:20:19:842',106,127,89,66,0.48,0.09,0.3,0.88,0.04,0.48
2548,'2021/06/24 19:20:19:895',106,126,88,67,0.48,0.09,0.3,0.88,0.04,0.48
2549,'2021/06/24 19:20:19:950',106,126,88,66,0.48,0.09,0.3,0.88,0.04,0.48
2550,'2021/06/24 19:20:20:001',106,127,88,67,0.48,0.09,0.3,0.88,0.04,0.48
2551,'2021/06/24 19:20:20:057',106,126,88,67,0.48,0.09,0.3,0.88,0.04,0.48
2552,'2021/06/24 19:20:20:109',106,127,88,67,0.48,0.09,0.3,0.88,0.04,0.48
2553,'2021/06/24 19:20:20:162',106,127,88,67,0.48,0.09,0.3,0.88,0.04,0.48
2554,'2021/06/24 19:20:20:211',106,127,87,67,0.48,0.09,0.3,0.88,0.04,0.48
2555,'2021/06/24 19:20:20:266',106,127,88,66,0.48,0.09,0.3,0.88,0.04,0.48
2556,'2021/06/24 19:20:20:318',106,128,88,66,0.48,0.09,0.3,0.88,0.04,0.48
2557,'2021/06/24 19:20:20:373',106,127,87,67,0.48,0.09,0.3,0.88,0.04,0.48
2558,'2021/06/24 19:20:20:431',106,127,87,68,0.48,0.09,0.3,0.88,0.04,0.48
2559,'2021/06/24 19:20:20:481',106,128,88,66,0.48,0.09,0.3,0.88,0.04,0.48
2560,'2021/06/24 19:20:20:537',106,128,87,67,0.48,0.09,0.3,0.88,0.04,0.48
2561,'2021/06/24 19:23:32:034',107,82,32,179,0.07,0.07,0.04,0.35,0.1,0.17
2562,'2021/06/24 19:23:32:086',107,84,34,176,0.07,0.07,0.04,0.35,0.1,0.17
2563,'2021/06/24 19:23:32:136',107,81,30,184,0.07,0.07,0.04,0.35,0.1,0.17
2564,'2021/06/24 19:23:32:189',107,79,28,185,0.07,0.07,0.04,0.35,0.1,0.17
2565,'2021/06/24 19:23:32:240',107,82,32,179,0.07,0.07,0.04,0.35,0.1,0.17
2566,'2021/06/24 19:23:32:289',107,79,28,185,0.07,0.07,0.04,0.35,0.1,0.17
2567,'2021/06/24 19:23:32:340',107,79,28,185,0.07,0.07,0.04,0.35,0.1,0.17
2568,'2021/06/24 19:23:32:389',107,79,28,185,0.07,0.07,0.04,0.35,0.1,0.17
2569,'2021/06/24 19:23:32:438',107,79,28,185,0.07,0.07,0.04,0.35,0.1,0.17
2570,'2021/06/24 19:23:32:490',107,79,28,183,0.07,0.07,0.04,0.35,0.1,0.17
2571,'2021/06/24 19:23:32:541',107,77,26,191,0.07,0.07,0.04,0.35,0.1,0.17
2572,'2021/06/24 19:23:32:591',107,86,35,173,0.07,0.07,0.04,0.35,0.1,0.17
2573,'2021/06/24 19:23:32:640',107,86,37,171,0.07,0.07,0.04,0.35,0.1,0.17
2574,'2021/06/24 19:23:32:689',107,83,34,178,0.07,0.07,0.04,0.35,0.1,0.17
2575,'2021/06/24 19:23:32:739',107,82,32,182,0.07,0.07,0.04,0.35,0.1,0.17
2576,'2021/06/24 19:23:32:796',107,79,28,190,0.07,0.07,0.04,0.35,0.1,0.17
2577,'2021/06/24 19:23:32:845',107,79,28,189,0.07,0.07,0.04,0.35,0.1,0.17
2578,'2021/06/24 19:23:32:895',107,79,26,195,0.07,0.07,0.04,0.35,0.1,0.17
2579,'2021/06/24 19:23:32:944',107,86,34,181,0.07,0.07,0.04,0.35,0.1,0.17
2580,'2021/06/24 19:23:32:993',107,84,33,184,0.07,0.07,0.04,0.35,0.1,0.17
2581,'2021/06/24 19:23:33:043',107,85,30,182,0.07,0.07,0.04,0.35,0.1,0.17
2582,'2021/06/24 19:23:33:094',107,84,30,184,0.07,0.07,0.04,0.35,0.1,0.17
2583,'2021/06/24 19:23:33:152',107,89,34,178,0.07,0.07,0.04,0.35,0.1,0.17
2584,'2021/06/24 19:23:33:202',107,87,33,180,0.07,0.07,0.04,0.35,0.1,0.17
2585,'2021/06/24 19:23:33:251',107,84,31,184,0.07,0.07,0.04,0.35,0.1,0.17
2586,'2021/06/24 19:23:33:300',107,85,33,183,0.07,0.07,0.04,0.35,0.1,0.17
2587,'2021/06/24 19:23:33:352',107,81,32,185,0.07,0.07,0.04,0.35,0.1,0.17
2588,'2021/06/24 19:23:34:645',108,62,28,187,0.07,0.07,0.04,0.35,0.1,0.17
2589,'2021/06/24 19:23:34:695',108,66,33,179,0.07,0.07,0.04,0.35,0.1,0.17
2590,'2021/06/24 19:23:34:747',108,66,33,180,0.07,0.07,0.04,0.35,0.1,0.17
2591,'2021/06/24 19:23:34:799',108,65,31,181,0.07,0.07,0.04,0.35,0.1,0.17
2592,'2021/06/24 19:23:34:849',108,67,33,179,0.07,0.07,0.04,0.35,0.1,0.17
2593,'2021/06/24 19:23:34:899',108,64,31,182,0.07,0.07,0.04,0.35,0.1,0.17
2594,'2021/06/24 19:23:34:949',108,62,29,186,0.07,0.07,0.04,0.35,0.1,0.17
2595,'2021/06/24 19:23:34:999',108,60,29,188,0.07,0.07,0.04,0.35,0.1,0.17
2596,'2021/06/24 19:23:35:052',108,61,28,188,0.07,0.07,0.04,0.35,0.1,0.17
2597,'2021/06/24 19:23:35:103',108,63,28,186,0.07,0.07,0.04,0.35,0.1,0.17
2598,'2021/06/24 19:23:35:160',108,64,30,182,0.07,0.07,0.04,0.35,0.1,0.17
2599,'2021/06/24 19:23:35:213',108,63,31,182,0.07,0.07,0.04,0.35,0.1,0.17
2600,'2021/06/24 19:23:35:263',108,64,30,181,0.07,0.07,0.04,0.35,0.1,0.17
2601,'2021/06/24 19:23:35:313',108,61,29,187,0.07,0.07,0.04,0.35,0.1,0.17
2602,'2021/06/24 19:23:35:363',108,62,30,185,0.07,0.07,0.04,0.35,0.1,0.17
2603,'2021/06/24 19:23:35:414',108,63,32,182,0.07,0.07,0.04,0.35,0.1,0.17
2604,'2021/06/24 19:23:35:463',108,64,32,182,0.07,0.07,0.04,0.35,0.1,0.17
2605,'2021/06/24 19:23:35:521',108,62,29,183,0.07,0.07,0.04,0.35,0.1,0.17
2606,'2021/06/24 19:23:35:571',108,60,28,188,0.07,0.07,0.04,0.35,0.1,0.17
2607,'2021/06/24 19:23:35:621',108,59,27,190,0.07,0.07,0.04,0.35,0.1,0.17
2608,'2021/06/24 19:23:35:671',108,63,29,186,0.07,0.07,0.04,0.35,0.1,0.17
2609,'2021/06/24 19:23:35:723',108,64,28,186,0.07,0.07,0.04,0.35,0.1,0.17
2610,'2021/06/24 19:23:35:773',108,68,32,180,0.07,0.07,0.04,0.35,0.1,0.17
2611,'2021/06/24 19:23:35:823',108,65,30,181,0.07,0.07,0.04,0.35,0.1,0.17
2612,'2021/06/24 19:23:35:873',108,56,22,198,0.07,0.07,0.04,0.35,0.1,0.17
2613,'2021/06/24 19:23:35:923',108,57,22,198,0.07,0.07,0.04,0.35,0.1,0.17
2614,'2021/06/24 19:23:35:975',108,64,28,187,0.07,0.07,0.04,0.35,0.1,0.17
2615,'2021/06/24 19:23:36:025',108,60,26,188,0.07,0.07,0.04,0.35,0.1,0.17
2616,'2021/06/24 19:23:36:076',108,63,26,190,0.07,0.07,0.04,0.35,0.1,0.17
2617,'2021/06/24 19:23:37:314',109,61,16,197,0.07,0.07,0.04,0.35,0.1,0.17
2618,'2021/06/24 19:23:37:364',109,60,16,196,0.07,0.07,0.04,0.35,0.1,0.17
2619,'2021/06/24 19:23:37:415',109,60,13,200,0.07,0.07,0.04,0.35,0.1,0.17
2620,'2021/06/24 19:23:37:465',109,59,11,203,0.07,0.07,0.04,0.35,0.1,0.17
2621,'2021/06/24 19:23:37:516',109,61,13,198,0.07,0.07,0.04,0.35,0.1,0.17
2622,'2021/06/24 19:23:37:566',109,61,16,194,0.07,0.07,0.04,0.35,0.1,0.17
2623,'2021/06/24 19:23:37:615',109,62,16,196,0.07,0.07,0.04,0.35,0.1,0.17
2624,'2021/06/24 19:23:37:669',109,62,15,196,0.07,0.07,0.04,0.35,0.1,0.17
2625,'2021/06/24 19:23:37:721',109,63,13,198,0.07,0.07,0.04,0.35,0.1,0.17
2626,'2021/06/24 19:23:37:771',109,62,14,200,0.07,0.07,0.04,0.35,0.1,0.17
2627,'2021/06/24 19:23:37:823',109,61,13,199,0.07,0.07,0.04,0.35,0.1,0.17
2628,'2021/06/24 19:23:37:873',109,62,13,196,0.07,0.07,0.04,0.35,0.1,0.17
2629,'2021/06/24 19:23:37:923',109,60,11,202,0.07,0.07,0.04,0.35,0.1,0.17
2630,'2021/06/24 19:23:37:976',109,62,13,196,0.07,0.07,0.04,0.35,0.1,0.17
2631,'2021/06/24 19:23:38:027',109,60,13,201,0.07,0.07,0.04,0.35,0.1,0.17
2632,'2021/06/24 19:23:38:077',109,62,14,198,0.07,0.07,0.04,0.35,0.1,0.17
2633,'2021/06/24 19:23:38:127',109,63,14,193,0.07,0.07,0.04,0.35,0.1,0.17
2634,'2021/06/24 19:23:38:177',109,61,12,198,0.07,0.07,0.04,0.35,0.1,0.17
2635,'2021/06/24 19:23:38:227',109,60,12,199,0.07,0.07,0.04,0.35,0.1,0.17
2636,'2021/06/24 19:23:38:278',109,60,11,201,0.07,0.07,0.04,0.35,0.1,0.17
2637,'2021/06/24 19:23:38:328',109,61,12,198,0.07,0.07,0.04,0.35,0.1,0.17
2638,'2021/06/24 19:23:38:382',109,61,12,198,0.07,0.07,0.04,0.35,0.1,0.17
2639,'2021/06/24 19:23:38:432',109,63,14,194,0.07,0.07,0.04,0.35,0.1,0.17
2640,'2021/06/24 19:23:38:481',109,66,14,192,0.07,0.07,0.04,0.35,0.1,0.17
2641,'2021/06/24 19:23:38:532',109,64,14,194,0.07,0.07,0.04,0.35,0.1,0.17
2642,'2021/06/24 19:23:38:584',109,67,15,189,0.07,0.07,0.04,0.35,0.1,0.17
2643,'2021/06/24 19:23:38:634',109,67,15,189,0.07,0.07,0.04,0.35,0.1,0.17
2644,'2021/06/24 19:23:38:684',109,63,12,198,0.07,0.07,0.04,0.35,0.1,0.17
2645,'2021/06/24 19:23:40:109',110,68,16,195,0.07,0.07,0.04,0.35,0.1,0.17
2646,'2021/06/24 19:23:40:160',110,66,15,198,0.07,0.07,0.04,0.35,0.1,0.17
2647,'2021/06/24 19:23:40:210',110,69,13,200,0.07,0.07,0.04,0.35,0.1,0.17
2648,'2021/06/24 19:23:40:260',110,69,14,198,0.07,0.07,0.04,0.35,0.1,0.17
2649,'2021/06/24 19:23:40:318',110,70,14,198,0.07,0.07,0.04,0.35,0.1,0.17
2650,'2021/06/24 19:23:40:369',110,71,14,196,0.07,0.07,0.04,0.35,0.1,0.17
2651,'2021/06/24 19:23:40:419',110,70,14,199,0.07,0.07,0.04,0.35,0.1,0.17
2652,'2021/06/24 19:23:40:470',110,74,17,191,0.07,0.07,0.04,0.35,0.1,0.17
2653,'2021/06/24 19:23:40:522',110,75,18,192,0.07,0.07,0.04,0.35,0.1,0.17
2654,'2021/06/24 19:23:40:575',110,74,16,194,0.07,0.07,0.04,0.35,0.1,0.17
2655,'2021/06/24 19:23:40:627',110,74,18,192,0.07,0.07,0.04,0.35,0.1,0.17
2656,'2021/06/24 19:23:40:677',110,72,16,193,0.07,0.07,0.04,0.35,0.1,0.17
2657,'2021/06/24 19:23:40:726',110,73,16,194,0.07,0.07,0.04,0.35,0.1,0.17
2658,'2021/06/24 19:23:40:777',110,73,17,193,0.07,0.07,0.04,0.35,0.1,0.17
2659,'2021/06/24 19:23:40:827',110,73,15,195,0.07,0.07,0.04,0.35,0.1,0.17
2660,'2021/06/24 19:23:40:880',110,74,14,195,0.07,0.07,0.04,0.35,0.1,0.17
2661,'2021/06/24 19:23:40:931',110,74,16,194,0.07,0.07,0.04,0.35,0.1,0.17
2662,'2021/06/24 19:23:40:981',110,72,15,198,0.07,0.07,0.04,0.35,0.1,0.17
2663,'2021/06/24 19:23:41:031',110,72,16,195,0.07,0.07,0.04,0.35,0.1,0.17
2664,'2021/06/24 19:23:41:083',110,75,18,194,0.07,0.07,0.04,0.35,0.1,0.17
2665,'2021/06/24 19:23:41:133',110,73,14,198,0.07,0.07,0.04,0.35,0.1,0.17
2666,'2021/06/24 19:23:41:184',110,74,16,194,0.07,0.07,0.04,0.35,0.1,0.17
2667,'2021/06/24 19:23:41:234',110,75,16,193,0.07,0.07,0.04,0.35,0.1,0.17
2668,'2021/06/24 19:23:42:518',111,83,21,190,0.07,0.07,0.04,0.35,0.1,0.17
2669,'2021/06/24 19:23:42:569',111,83,22,189,0.07,0.07,0.04,0.35,0.1,0.17
2670,'2021/06/24 19:23:42:622',111,83,21,189,0.07,0.07,0.04,0.35,0.1,0.17
2671,'2021/06/24 19:23:42:672',111,81,19,194,0.07,0.07,0.04,0.35,0.1,0.17
2672,'2021/06/24 19:23:42:723',111,81,19,192,0.07,0.07,0.04,0.35,0.1,0.17
2673,'2021/06/24 19:23:42:773',111,80,20,192,0.07,0.07,0.04,0.35,0.1,0.17
2674,'2021/06/24 19:23:42:828',111,81,20,192,0.07,0.07,0.04,0.35,0.1,0.17
2675,'2021/06/24 19:23:42:885',111,80,19,192,0.07,0.07,0.04,0.35,0.1,0.17
2676,'2021/06/24 19:23:42:941',111,80,20,194,0.07,0.07,0.04,0.35,0.1,0.17
2677,'2021/06/24 19:23:42:989',111,80,19,192,0.07,0.07,0.04,0.35,0.1,0.17
2678,'2021/06/24 19:23:43:040',111,82,21,187,0.07,0.07,0.04,0.35,0.1,0.17
2679,'2021/06/24 19:23:43:095',111,80,19,192,0.07,0.07,0.04,0.35,0.1,0.17
2680,'2021/06/24 19:23:43:146',111,79,18,195,0.07,0.07,0.04,0.35,0.1,0.17
2681,'2021/06/24 19:23:43:197',111,79,18,195,0.07,0.07,0.04,0.35,0.1,0.17
2682,'2021/06/24 19:23:43:252',111,79,15,196,0.07,0.07,0.04,0.35,0.1,0.17
2683,'2021/06/24 19:23:43:302',111,79,17,196,0.07,0.07,0.04,0.35,0.1,0.17
2684,'2021/06/24 19:23:43:353',111,79,17,196,0.07,0.07,0.04,0.35,0.1,0.17
2685,'2021/06/24 19:23:43:406',111,79,17,196,0.07,0.07,0.04,0.35,0.1,0.17
2686,'2021/06/24 19:23:43:457',111,78,16,198,0.07,0.07,0.04,0.35,0.1,0.17
2687,'2021/06/24 19:23:43:509',111,78,17,196,0.07,0.07,0.04,0.35,0.1,0.17
2688,'2021/06/24 19:23:43:558',111,77,17,198,0.07,0.07,0.04,0.35,0.1,0.17
2689,'2021/06/24 19:23:43:609',111,76,16,199,0.07,0.07,0.04,0.35,0.1,0.17
2690,'2021/06/24 19:23:44:935',112,70,24,195,0.07,0.07,0.04,0.35,0.1,0.17
2691,'2021/06/24 19:23:44:986',112,72,25,196,0.07,0.07,0.04,0.35,0.1,0.17
2692,'2021/06/24 19:23:45:037',112,73,26,189,0.07,0.07,0.04,0.35,0.1,0.17
2693,'2021/06/24 19:23:45:087',112,73,26,189,0.07,0.07,0.04,0.35,0.1,0.17
2694,'2021/06/24 19:23:45:136',112,67,26,198,0.07,0.07,0.04,0.35,0.1,0.17
2695,'2021/06/24 19:23:45:187',112,75,28,186,0.07,0.07,0.04,0.35,0.1,0.17
2696,'2021/06/24 19:23:45:237',112,74,29,187,0.07,0.07,0.04,0.35,0.1,0.17
2697,'2021/06/24 19:23:45:287',112,73,28,189,0.07,0.07,0.04,0.35,0.1,0.17
2698,'2021/06/24 19:23:45:342',112,74,29,187,0.07,0.07,0.04,0.35,0.1,0.17
2699,'2021/06/24 19:23:45:391',112,71,28,192,0.07,0.07,0.04,0.35,0.1,0.17
2700,'2021/06/24 19:23:45:440',112,72,29,191,0.07,0.07,0.04,0.35,0.1,0.17
2701,'2021/06/24 19:23:45:493',112,71,28,192,0.07,0.07,0.04,0.35,0.1,0.17
2702,'2021/06/24 19:23:45:546',112,70,27,194,0.07,0.07,0.04,0.35,0.1,0.17
2703,'2021/06/24 19:23:45:596',112,74,30,188,0.07,0.07,0.04,0.35,0.1,0.17
2704,'2021/06/24 19:23:45:646',112,72,29,191,0.07,0.07,0.04,0.35,0.1,0.17
2705,'2021/06/24 19:23:45:697',112,71,28,192,0.07,0.07,0.04,0.35,0.1,0.17
2706,'2021/06/24 19:23:45:747',112,71,26,194,0.07,0.07,0.04,0.35,0.1,0.17
2707,'2021/06/24 19:23:45:799',112,71,28,192,0.07,0.07,0.04,0.35,0.1,0.17
2708,'2021/06/24 19:23:45:848',112,72,30,190,0.07,0.07,0.04,0.35,0.1,0.17
2709,'2021/06/24 19:23:45:898',112,71,28,192,0.07,0.07,0.04,0.35,0.1,0.17
2710,'2021/06/24 19:23:45:947',112,73,29,190,0.07,0.07,0.04,0.35,0.1,0.17
2711,'2021/06/24 19:23:45:998',112,72,28,190,0.07,0.07,0.04,0.35,0.1,0.17
2712,'2021/06/24 19:23:46:049',112,72,28,190,0.07,0.07,0.04,0.35,0.1,0.17
2713,'2021/06/24 19:23:46:100',112,72,28,190,0.07,0.07,0.04,0.35,0.1,0.17
2714,'2021/06/24 19:23:46:149',112,72,29,189,0.07,0.07,0.04,0.35,0.1,0.17
2715,'2021/06/24 19:23:46:203',112,70,26,193,0.07,0.07,0.04,0.35,0.1,0.17
2716,'2021/06/24 19:23:46:254',112,70,26,193,0.07,0.07,0.04,0.35,0.1,0.17
2717,'2021/06/24 19:23:46:304',112,71,26,191,0.07,0.07,0.04,0.35,0.1,0.17
2718,'2021/06/24 19:23:47:636',113,64,28,192,0.07,0.07,0.04,0.35,0.1,0.17
2719,'2021/06/24 19:23:47:693',113,68,31,187,0.07,0.07,0.04,0.35,0.1,0.17
2720,'2021/06/24 19:23:47:746',113,64,28,192,0.07,0.07,0.04,0.35,0.1,0.17
2721,'2021/06/24 19:23:47:797',113,64,28,192,0.07,0.07,0.04,0.35,0.1,0.17
2722,'2021/06/24 19:23:47:849',113,68,31,187,0.07,0.07,0.04,0.35,0.1,0.17
2723,'2021/06/24 19:23:47:897',113,64,32,190,0.07,0.07,0.04,0.35,0.1,0.17
2724,'2021/06/24 19:23:47:947',113,64,28,192,0.07,0.07,0.04,0.35,0.1,0.17
2725,'2021/06/24 19:23:47:996',113,72,36,173,0.07,0.07,0.04,0.35,0.1,0.17
2726,'2021/06/24 19:23:48:046',113,72,36,173,0.07,0.07,0.04,0.35,0.1,0.17
2727,'2021/06/24 19:23:48:103',113,67,26,193,0.07,0.07,0.04,0.35,0.1,0.17
2728,'2021/06/24 19:23:48:155',113,72,33,181,0.07,0.07,0.04,0.35,0.1,0.17
2729,'2021/06/24 19:23:48:203',113,70,29,186,0.07,0.07,0.04,0.35,0.1,0.17
2730,'2021/06/24 19:23:48:255',113,76,35,175,0.07,0.07,0.04,0.35,0.1,0.17
2731,'2021/06/24 19:23:48:313',113,76,35,175,0.07,0.07,0.04,0.35,0.1,0.17
2732,'2021/06/24 19:23:48:366',113,76,36,175,0.07,0.07,0.04,0.35,0.1,0.17
2733,'2021/06/24 19:23:48:420',113,76,35,174,0.07,0.07,0.04,0.35,0.1,0.17
2734,'2021/06/24 19:23:48:470',113,71,32,181,0.07,0.07,0.04,0.35,0.1,0.17
2735,'2021/06/24 19:23:48:520',113,71,32,181,0.07,0.07,0.04,0.35,0.1,0.17
2736,'2021/06/24 19:23:48:570',113,69,30,185,0.07,0.07,0.04,0.35,0.1,0.17
2737,'2021/06/24 19:23:48:620',113,67,28,190,0.07,0.07,0.04,0.35,0.1,0.17
2738,'2021/06/24 19:23:48:669',113,70,28,189,0.07,0.07,0.04,0.35,0.1,0.17
2739,'2021/06/24 19:23:48:720',113,68,26,189,0.07,0.07,0.04,0.35,0.1,0.17
2740,'2021/06/24 19:23:48:771',113,70,29,187,0.07,0.07,0.04,0.35,0.1,0.17
2741,'2021/06/24 19:23:50:965',114,80,29,189,0.07,0.07,0.04,0.35,0.1,0.17
2742,'2021/06/24 19:23:51:017',114,83,29,187,0.07,0.07,0.04,0.35,0.1,0.17
2743,'2021/06/24 19:23:51:069',114,87,31,183,0.07,0.07,0.04,0.35,0.1,0.17
2744,'2021/06/24 19:23:51:119',114,86,32,184,0.07,0.07,0.04,0.35,0.1,0.17
2745,'2021/06/24 19:23:51:169',114,86,30,184,0.07,0.07,0.04,0.35,0.1,0.17
2746,'2021/06/24 19:23:51:220',114,85,31,185,0.07,0.07,0.04,0.35,0.1,0.17
2747,'2021/06/24 19:23:51:277',114,83,27,190,0.07,0.07,0.04,0.35,0.1,0.17
2748,'2021/06/24 19:23:51:333',114,82,31,186,0.07,0.07,0.04,0.35,0.1,0.17
2749,'2021/06/24 19:23:51:382',114,81,25,195,0.07,0.07,0.04,0.35,0.1,0.17
2750,'2021/06/24 19:23:51:431',114,76,24,201,0.07,0.07,0.04,0.35,0.1,0.17
2751,'2021/06/24 19:23:51:481',114,83,29,190,0.07,0.07,0.04,0.35,0.1,0.17
2752,'2021/06/24 19:23:51:532',114,81,28,192,0.07,0.07,0.04,0.35,0.1,0.17
